COMBAT_ID_Time,pseudobulk,variable,value
G05171-Ja005,B.NAIVE,IGHE,0
G05171-Ja005,B.INT,IGHE,0
G05171-Ja005,B.MEM,IGHE,0
G05171-Ja005,PB,IGHE,0
H00049-Ha001,B.NAIVE,IGHE,0
H00049-Ha001,B.INT,IGHE,0
H00049-Ha001,B.MEM,IGHE,0
H00049-Ha001,PB,IGHE,0
H00052-Ha001,B.NAIVE,IGHE,0
H00052-Ha001,B.INT,IGHE,0
H00052-Ha001,B.MEM,IGHE,0
H00052-Ha001,PB,IGHE,0
H00053-Ha001,B.NAIVE,IGHE,0
H00053-Ha001,B.INT,IGHE,0
H00053-Ha001,B.MEM,IGHE,0
H00053-Ha001,PB,IGHE,0
H00054-Ha001,B.NAIVE,IGHE,0
H00054-Ha001,B.INT,IGHE,0
H00054-Ha001,B.MEM,IGHE,0
H00054-Ha001,PB,IGHE,0
H00058-Ha001,B.NAIVE,IGHE,0
H00058-Ha001,B.INT,IGHE,0
H00058-Ha001,B.MEM,IGHE,0.01282051282051282
H00058-Ha001,PB,IGHE,0
H00064-Ha001,B.NAIVE,IGHE,0
H00064-Ha001,B.INT,IGHE,0
H00064-Ha001,B.MEM,IGHE,0
H00064-Ha001,PB,IGHE,0
H00067-Ha001,B.NAIVE,IGHE,0
H00067-Ha001,B.INT,IGHE,0
H00067-Ha001,B.MEM,IGHE,0
H00067-Ha001,PB,IGHE,0
H00070-Ha001,B.NAIVE,IGHE,0
H00070-Ha001,B.INT,IGHE,0
H00070-Ha001,B.MEM,IGHE,0
H00070-Ha001,PB,IGHE,0
H00072-Ha001,B.NAIVE,IGHE,0
H00072-Ha001,B.INT,IGHE,0
H00072-Ha001,B.MEM,IGHE,0
H00072-Ha001,PB,IGHE,0
H00085-Ha001,B.NAIVE,IGHE,0
H00085-Ha001,B.INT,IGHE,0
H00085-Ha001,B.MEM,IGHE,0
H00085-Ha001,PB,IGHE,0
N00006-Ja003,B.NAIVE,IGHE,0
N00006-Ja003,B.INT,IGHE,0
N00006-Ja003,B.MEM,IGHE,0
N00006-Ja003,PB,IGHE,0
N00007-Ja003,B.NAIVE,IGHE,0
N00007-Ja003,B.INT,IGHE,0
N00007-Ja003,B.MEM,IGHE,0
N00007-Ja003,PB,IGHE,0
N00012-Ja003,B.NAIVE,IGHE,0
N00012-Ja003,B.INT,IGHE,0
N00012-Ja003,B.MEM,IGHE,0
N00012-Ja003,PB,IGHE,0
N00017-Ja003,B.NAIVE,IGHE,0
N00017-Ja003,B.INT,IGHE,0
N00017-Ja003,B.MEM,IGHE,0
N00017-Ja003,PB,IGHE,0
N00021-Ja001,B.NAIVE,IGHE,0
N00021-Ja001,B.INT,IGHE,0
N00021-Ja001,B.MEM,IGHE,0
N00021-Ja001,PB,IGHE,0
N00024-Ja001,B.NAIVE,IGHE,0
N00024-Ja001,B.INT,IGHE,0
N00024-Ja001,B.MEM,IGHE,0
N00024-Ja001,PB,IGHE,0
N00025-Ja001,B.NAIVE,IGHE,0
N00025-Ja001,B.INT,IGHE,0
N00025-Ja001,B.MEM,IGHE,0
N00025-Ja001,PB,IGHE,0
N00028-Ja001,B.NAIVE,IGHE,0
N00028-Ja001,B.INT,IGHE,0
N00028-Ja001,B.MEM,IGHE,0
N00028-Ja001,PB,IGHE,0
N00032-Ja001,B.NAIVE,IGHE,0
N00032-Ja001,B.INT,IGHE,0
N00032-Ja001,B.MEM,IGHE,0
N00032-Ja001,PB,IGHE,0
N00033-Ja001,B.NAIVE,IGHE,0
N00033-Ja001,B.INT,IGHE,0
N00033-Ja001,B.MEM,IGHE,0
N00033-Ja001,PB,IGHE,0
N00038-Ja001,B.NAIVE,IGHE,0
N00038-Ja001,B.INT,IGHE,0
N00038-Ja001,B.MEM,IGHE,0
N00038-Ja001,PB,IGHE,0
N00047-Ja005,B.NAIVE,IGHE,0
N00047-Ja005,B.INT,IGHE,0
N00047-Ja005,B.MEM,IGHE,0
N00047-Ja005,PB,IGHE,0
N00049-Ja005,B.NAIVE,IGHE,0
N00049-Ja005,B.INT,IGHE,0
N00049-Ja005,B.MEM,IGHE,0
N00049-Ja005,PB,IGHE,0
N00050-Ja001,B.NAIVE,IGHE,0
N00050-Ja001,B.INT,IGHE,0
N00050-Ja001,B.MEM,IGHE,0
N00050-Ja001,PB,IGHE,0
S00002-Ja001,B.NAIVE,IGHE,0
S00002-Ja001,B.INT,IGHE,0
S00002-Ja001,B.MEM,IGHE,0
S00002-Ja001,PB,IGHE,0
S00005-Ja005,B.NAIVE,IGHE,0
S00005-Ja005,B.INT,IGHE,0
S00005-Ja005,B.MEM,IGHE,0
S00005-Ja005,PB,IGHE,0
S00006-Ja005,B.NAIVE,IGHE,0
S00006-Ja005,B.INT,IGHE,0
S00006-Ja005,B.MEM,IGHE,0
S00006-Ja005,PB,IGHE,0
S00007-Ja003,B.NAIVE,IGHE,0
S00007-Ja003,B.INT,IGHE,0
S00007-Ja003,B.MEM,IGHE,0
S00007-Ja003,PB,IGHE,0
S00008-Ja003,B.NAIVE,IGHE,0
S00008-Ja003,B.INT,IGHE,0
S00008-Ja003,B.MEM,IGHE,0
S00008-Ja003,PB,IGHE,0
S00016-Ja001,B.NAIVE,IGHE,0
S00016-Ja001,B.INT,IGHE,0
S00016-Ja001,B.MEM,IGHE,0
S00016-Ja001,PB,IGHE,0
S00020-Ja003,B.NAIVE,IGHE,0
S00020-Ja003,B.INT,IGHE,0
S00020-Ja003,B.MEM,IGHE,0
S00020-Ja003,PB,IGHE,0
S00024-Ja003,B.NAIVE,IGHE,0
S00024-Ja003,B.INT,IGHE,0
S00024-Ja003,B.MEM,IGHE,0
S00024-Ja003,PB,IGHE,0
S00027-Ja003,B.NAIVE,IGHE,0
S00027-Ja003,B.INT,IGHE,0
S00027-Ja003,B.MEM,IGHE,0
S00027-Ja003,PB,IGHE,0
S00028-Ja001,B.NAIVE,IGHE,0
S00028-Ja001,B.INT,IGHE,0
S00028-Ja001,B.MEM,IGHE,0
S00028-Ja001,PB,IGHE,0
S00034-Ja005,B.NAIVE,IGHE,0
S00034-Ja005,B.INT,IGHE,0
S00034-Ja005,B.MEM,IGHE,0
S00034-Ja005,PB,IGHE,0
S00037-Ja003,B.NAIVE,IGHE,0
S00037-Ja003,B.INT,IGHE,0
S00037-Ja003,B.MEM,IGHE,0
S00037-Ja003,PB,IGHE,0
S00040-Ja005,B.NAIVE,IGHE,0
S00040-Ja005,B.INT,IGHE,0
S00040-Ja005,B.MEM,IGHE,0
S00040-Ja005,PB,IGHE,0
S00041-Ja001,B.NAIVE,IGHE,0
S00041-Ja001,B.INT,IGHE,0
S00041-Ja001,B.MEM,IGHE,0
S00041-Ja001,PB,IGHE,0
S00042-Ja001,B.NAIVE,IGHE,0
S00042-Ja001,B.INT,IGHE,0
S00042-Ja001,B.MEM,IGHE,0
S00042-Ja001,PB,IGHE,0
S00043-Ja005,B.NAIVE,IGHE,0
S00043-Ja005,B.INT,IGHE,0
S00043-Ja005,B.MEM,IGHE,0
S00043-Ja005,PB,IGHE,0
S00045-Ja001,B.NAIVE,IGHE,0
S00045-Ja001,B.INT,IGHE,0
S00045-Ja001,B.MEM,IGHE,0
S00045-Ja001,PB,IGHE,0
S00048-Ja003,B.NAIVE,IGHE,0
S00048-Ja003,B.INT,IGHE,0
S00048-Ja003,B.MEM,IGHE,0
S00048-Ja003,PB,IGHE,0
S00050-Ja001,B.NAIVE,IGHE,0
S00050-Ja001,B.INT,IGHE,0
S00050-Ja001,B.MEM,IGHE,0
S00050-Ja001,PB,IGHE,0
S00052-Ja005,B.NAIVE,IGHE,0
S00052-Ja005,B.INT,IGHE,0
S00052-Ja005,B.MEM,IGHE,0
S00052-Ja005,PB,IGHE,0
S00053-Ja003,B.NAIVE,IGHE,0
S00053-Ja003,B.INT,IGHE,0
S00053-Ja003,B.MEM,IGHE,0
S00053-Ja003,PB,IGHE,0
S00054-Ja001,B.NAIVE,IGHE,0
S00054-Ja001,B.INT,IGHE,0
S00054-Ja001,B.MEM,IGHE,0
S00054-Ja001,PB,IGHE,0
S00056-Ja003,B.NAIVE,IGHE,0
S00056-Ja003,B.INT,IGHE,0
S00056-Ja003,B.MEM,IGHE,0
S00056-Ja003,PB,IGHE,0
S00057-Ja003,B.NAIVE,IGHE,0
S00057-Ja003,B.INT,IGHE,0
S00057-Ja003,B.MEM,IGHE,0
S00057-Ja003,PB,IGHE,0
S00058-Ja003,B.NAIVE,IGHE,0
S00058-Ja003,B.INT,IGHE,0
S00058-Ja003,B.MEM,IGHE,0
S00058-Ja003,PB,IGHE,0
S00059-Ja001,B.NAIVE,IGHE,0
S00059-Ja001,B.INT,IGHE,0
S00059-Ja001,B.MEM,IGHE,0
S00059-Ja001,PB,IGHE,0
S00060-Ja005,B.NAIVE,IGHE,0
S00060-Ja005,B.INT,IGHE,0
S00060-Ja005,B.MEM,IGHE,0
S00060-Ja005,PB,IGHE,0
S00061-Ja003,B.NAIVE,IGHE,0
S00061-Ja003,B.INT,IGHE,0
S00061-Ja003,B.MEM,IGHE,0
S00061-Ja003,PB,IGHE,0
S00063-Ja003,B.NAIVE,IGHE,0
S00063-Ja003,B.INT,IGHE,0
S00063-Ja003,B.MEM,IGHE,0
S00063-Ja003,PB,IGHE,0
S00064-Ja005,B.NAIVE,IGHE,0
S00064-Ja005,B.INT,IGHE,0
S00064-Ja005,B.MEM,IGHE,0
S00064-Ja005,PB,IGHE,0
S00065-Ja003,B.NAIVE,IGHE,0
S00065-Ja003,B.INT,IGHE,0
S00065-Ja003,B.MEM,IGHE,0
S00065-Ja003,PB,IGHE,0
S00067-Ja001,B.NAIVE,IGHE,0
S00067-Ja001,B.INT,IGHE,0
S00067-Ja001,B.MEM,IGHE,0
S00067-Ja001,PB,IGHE,0
S00068-Ja005,B.NAIVE,IGHE,0
S00068-Ja005,B.INT,IGHE,0
S00068-Ja005,B.MEM,IGHE,0
S00068-Ja005,PB,IGHE,0
S00069-Ja005,B.NAIVE,IGHE,0
S00069-Ja005,B.INT,IGHE,0
S00069-Ja005,B.MEM,IGHE,0
S00069-Ja005,PB,IGHE,0
S00076-Ja001,B.NAIVE,IGHE,0
S00076-Ja001,B.INT,IGHE,0
S00076-Ja001,B.MEM,IGHE,0
S00076-Ja001,PB,IGHE,0
S00077-Ja005,B.NAIVE,IGHE,0
S00077-Ja005,B.INT,IGHE,0
S00077-Ja005,B.MEM,IGHE,0
S00077-Ja005,PB,IGHE,0
S00078-Ja003,B.NAIVE,IGHE,0
S00078-Ja003,B.INT,IGHE,0
S00078-Ja003,B.MEM,IGHE,0
S00078-Ja003,PB,IGHE,0
S00094-Ja005,B.NAIVE,IGHE,0
S00094-Ja005,B.INT,IGHE,0
S00094-Ja005,B.MEM,IGHE,0
S00094-Ja005,PB,IGHE,0
S00095-Ja005,B.NAIVE,IGHE,0
S00095-Ja005,B.INT,IGHE,0
S00095-Ja005,B.MEM,IGHE,0
S00095-Ja005,PB,IGHE,0
S00099-Ja005,B.NAIVE,IGHE,0
S00099-Ja005,B.INT,IGHE,0
S00099-Ja005,B.MEM,IGHE,0
S00099-Ja005,PB,IGHE,0
S00104-Ja003,B.NAIVE,IGHE,0
S00104-Ja003,B.INT,IGHE,0
S00104-Ja003,B.MEM,IGHE,0
S00104-Ja003,PB,IGHE,0
S00106-Ja003,B.NAIVE,IGHE,0
S00106-Ja003,B.INT,IGHE,0
S00106-Ja003,B.MEM,IGHE,0
S00106-Ja003,PB,IGHE,0
S00109-Ja005,B.NAIVE,IGHE,0
S00109-Ja005,B.INT,IGHE,0
S00109-Ja005,B.MEM,IGHE,0
S00109-Ja005,PB,IGHE,0
S00112-Ja003,B.NAIVE,IGHE,0
S00112-Ja003,B.INT,IGHE,0
S00112-Ja003,B.MEM,IGHE,0
S00112-Ja003,PB,IGHE,0
S00113-Ja005,B.NAIVE,IGHE,0
S00113-Ja005,B.INT,IGHE,0
S00113-Ja005,B.MEM,IGHE,0
S00113-Ja005,PB,IGHE,0
S00114-Ja003,B.NAIVE,IGHE,0
S00114-Ja003,B.INT,IGHE,0
S00114-Ja003,B.MEM,IGHE,0
S00114-Ja003,PB,IGHE,0
S00124-Ja005,B.NAIVE,IGHE,0
S00124-Ja005,B.INT,IGHE,0
S00124-Ja005,B.MEM,IGHE,0
S00124-Ja005,PB,IGHE,0
S00126-Ja003,B.NAIVE,IGHE,0
S00126-Ja003,B.INT,IGHE,0
S00126-Ja003,B.MEM,IGHE,0
S00126-Ja003,PB,IGHE,0
S00134-Ja003,B.NAIVE,IGHE,0
S00134-Ja003,B.INT,IGHE,0
S00134-Ja003,B.MEM,IGHE,0
S00134-Ja003,PB,IGHE,0
S00148-Ja003,B.NAIVE,IGHE,0
S00148-Ja003,B.INT,IGHE,0
S00148-Ja003,B.MEM,IGHE,0
S00148-Ja003,PB,IGHE,0
G05061-Ja005,B.NAIVE,IGHG1,0
G05061-Ja005,B.INT,IGHG1,0
G05061-Ja005,B.MEM,IGHG1,0.23728813559322035
G05061-Ja005,PB,IGHG1,0.6842105263157895
G05064-Ja005,B.NAIVE,IGHG1,0
G05064-Ja005,B.INT,IGHG1,0.019230769230769232
G05064-Ja005,B.MEM,IGHG1,0.13793103448275862
G05064-Ja005,PB,IGHG1,0.375
G05073-Ja005,B.NAIVE,IGHG1,0
G05073-Ja005,B.INT,IGHG1,0.05357142857142857
G05073-Ja005,B.MEM,IGHG1,0.2937062937062937
G05073-Ja005,PB,IGHG1,0.058823529411764705
G05077-Ja005,B.NAIVE,IGHG1,0
G05077-Ja005,B.INT,IGHG1,0.02127659574468085
G05077-Ja005,B.MEM,IGHG1,0.2708333333333333
G05077-Ja005,PB,IGHG1,0.5172413793103449
G05078-Ja005,B.NAIVE,IGHG1,0
G05078-Ja005,B.INT,IGHG1,0
G05078-Ja005,B.MEM,IGHG1,0.18181818181818182
G05078-Ja005,PB,IGHG1,0.6428571428571429
G05097-Ja005,B.NAIVE,IGHG1,0
G05097-Ja005,B.INT,IGHG1,0.019417475728155338
G05097-Ja005,B.MEM,IGHG1,0.23529411764705882
G05097-Ja005,PB,IGHG1,0.5714285714285714
G05105-Ja005,B.NAIVE,IGHG1,0
G05105-Ja005,B.INT,IGHG1,0.037037037037037035
G05105-Ja005,B.MEM,IGHG1,0.1724137931034483
G05105-Ja005,PB,IGHG1,0.6818181818181818
G05112-Ja005,B.NAIVE,IGHG1,0
G05112-Ja005,B.INT,IGHG1,0.029411764705882353
G05112-Ja005,B.MEM,IGHG1,0.21951219512195122
G05112-Ja005,PB,IGHG1,0
G05145-Ja005,B.NAIVE,IGHG1,0
G05145-Ja005,B.INT,IGHG1,0.011494252873563218
G05145-Ja005,B.MEM,IGHG1,0.24489795918367346
G05145-Ja005,PB,IGHG1,0.39285714285714285
G05153-Ja005,B.NAIVE,IGHG1,0
G05153-Ja005,B.INT,IGHG1,0.021739130434782608
G05153-Ja005,B.MEM,IGHG1,0.16666666666666666
G05153-Ja005,PB,IGHG1,0.4666666666666667
G05164-Ja005,B.NAIVE,IGHG1,0
G05164-Ja005,B.INT,IGHG1,0.02857142857142857
G05164-Ja005,B.MEM,IGHG1,0.23684210526315788
G05164-Ja005,PB,IGHG1,0.4444444444444444
G05171-Ja005,B.NAIVE,IGHG1,0
G05171-Ja005,B.INT,IGHG1,0.01639344262295082
G05171-Ja005,B.MEM,IGHG1,0.19047619047619047
G05171-Ja005,PB,IGHG1,0.5217391304347826
H00049-Ha001,B.NAIVE,IGHG1,0
H00049-Ha001,B.INT,IGHG1,0
H00049-Ha001,B.MEM,IGHG1,0.3119266055045872
H00049-Ha001,PB,IGHG1,0.38461538461538464
H00052-Ha001,B.NAIVE,IGHG1,0
H00052-Ha001,B.INT,IGHG1,0.045454545454545456
H00052-Ha001,B.MEM,IGHG1,0.18518518518518517
H00052-Ha001,PB,IGHG1,0.2222222222222222
H00053-Ha001,B.NAIVE,IGHG1,0
H00053-Ha001,B.INT,IGHG1,0.011363636363636364
H00053-Ha001,B.MEM,IGHG1,0.1518987341772152
H00053-Ha001,PB,IGHG1,0.2222222222222222
H00054-Ha001,B.NAIVE,IGHG1,0
H00054-Ha001,B.INT,IGHG1,0.011560693641618497
H00054-Ha001,B.MEM,IGHG1,0.08759124087591241
H00054-Ha001,PB,IGHG1,0.5555555555555556
H00058-Ha001,B.NAIVE,IGHG1,0
H00058-Ha001,B.INT,IGHG1,0.015267175572519083
H00058-Ha001,B.MEM,IGHG1,0.21794871794871795
H00058-Ha001,PB,IGHG1,0.20689655172413793
H00064-Ha001,B.NAIVE,IGHG1,0
H00064-Ha001,B.INT,IGHG1,0.02
H00064-Ha001,B.MEM,IGHG1,0.23684210526315788
H00064-Ha001,PB,IGHG1,0.18518518518518517
H00067-Ha001,B.NAIVE,IGHG1,0
H00067-Ha001,B.INT,IGHG1,0.06382978723404255
H00067-Ha001,B.MEM,IGHG1,0.19607843137254902
H00067-Ha001,PB,IGHG1,0.7037037037037037
H00070-Ha001,B.NAIVE,IGHG1,0
H00070-Ha001,B.INT,IGHG1,0
H00070-Ha001,B.MEM,IGHG1,0.11290322580645161
H00070-Ha001,PB,IGHG1,0.3333333333333333
H00072-Ha001,B.NAIVE,IGHG1,0
H00072-Ha001,B.INT,IGHG1,0
H00072-Ha001,B.MEM,IGHG1,0.09090909090909091
H00072-Ha001,PB,IGHG1,0.375
H00085-Ha001,B.NAIVE,IGHG1,0
H00085-Ha001,B.INT,IGHG1,0
H00085-Ha001,B.MEM,IGHG1,0.1891891891891892
H00085-Ha001,PB,IGHG1,0.4
N00006-Ja003,B.NAIVE,IGHG1,0
N00006-Ja003,B.INT,IGHG1,0
N00006-Ja003,B.MEM,IGHG1,0.35
N00006-Ja003,PB,IGHG1,0.21739130434782608
N00007-Ja003,B.NAIVE,IGHG1,0
N00007-Ja003,B.INT,IGHG1,0.017699115044247787
N00007-Ja003,B.MEM,IGHG1,0.13725490196078433
N00007-Ja003,PB,IGHG1,0.3333333333333333
N00012-Ja003,B.NAIVE,IGHG1,0
N00012-Ja003,B.INT,IGHG1,0
N00012-Ja003,B.MEM,IGHG1,0.10526315789473684
N00012-Ja003,PB,IGHG1,0.3684210526315789
N00017-Ja003,B.NAIVE,IGHG1,0
N00017-Ja003,B.INT,IGHG1,0.05555555555555555
N00017-Ja003,B.MEM,IGHG1,0
N00017-Ja003,PB,IGHG1,0.39285714285714285
N00021-Ja001,B.NAIVE,IGHG1,0
N00021-Ja001,B.INT,IGHG1,0.006060606060606061
N00021-Ja001,B.MEM,IGHG1,0.0641399416909621
N00021-Ja001,PB,IGHG1,0.5294117647058824
N00024-Ja001,B.NAIVE,IGHG1,0
N00024-Ja001,B.INT,IGHG1,0
N00024-Ja001,B.MEM,IGHG1,0
N00024-Ja001,PB,IGHG1,0.3333333333333333
N00025-Ja001,B.NAIVE,IGHG1,0
N00025-Ja001,B.INT,IGHG1,0
N00025-Ja001,B.MEM,IGHG1,0.3333333333333333
N00025-Ja001,PB,IGHG1,0.25
N00028-Ja001,B.NAIVE,IGHG1,0
N00028-Ja001,B.INT,IGHG1,0.06432748538011696
N00028-Ja001,B.MEM,IGHG1,0.2271186440677966
N00028-Ja001,PB,IGHG1,0.18518518518518517
N00032-Ja001,B.NAIVE,IGHG1,0
N00032-Ja001,B.INT,IGHG1,0.015479876160990712
N00032-Ja001,B.MEM,IGHG1,0.1989389920424403
N00032-Ja001,PB,IGHG1,0.17647058823529413
N00033-Ja001,B.NAIVE,IGHG1,0
N00033-Ja001,B.INT,IGHG1,0.022222222222222223
N00033-Ja001,B.MEM,IGHG1,0.06666666666666667
N00033-Ja001,PB,IGHG1,0.4166666666666667
N00038-Ja001,B.NAIVE,IGHG1,0
N00038-Ja001,B.INT,IGHG1,0
N00038-Ja001,B.MEM,IGHG1,0.4375
N00038-Ja001,PB,IGHG1,0.16666666666666666
N00047-Ja005,B.NAIVE,IGHG1,0
N00047-Ja005,B.INT,IGHG1,0
N00047-Ja005,B.MEM,IGHG1,0
N00047-Ja005,PB,IGHG1,0.45454545454545453
N00049-Ja005,B.NAIVE,IGHG1,0
N00049-Ja005,B.INT,IGHG1,0
N00049-Ja005,B.MEM,IGHG1,0.36
N00049-Ja005,PB,IGHG1,0.09090909090909091
N00050-Ja001,B.NAIVE,IGHG1,0
N00050-Ja001,B.INT,IGHG1,0.125
N00050-Ja001,B.MEM,IGHG1,0.15384615384615385
N00050-Ja001,PB,IGHG1,0.8029197080291971
S00002-Ja001,B.NAIVE,IGHG1,0
S00002-Ja001,B.INT,IGHG1,0.047619047619047616
S00002-Ja001,B.MEM,IGHG1,0.36363636363636365
S00002-Ja001,PB,IGHG1,0
S00005-Ja005,B.NAIVE,IGHG1,0
S00005-Ja005,B.INT,IGHG1,0.015873015873015872
S00005-Ja005,B.MEM,IGHG1,0.4461538461538462
S00005-Ja005,PB,IGHG1,0.43636363636363634
S00006-Ja005,B.NAIVE,IGHG1,0
S00006-Ja005,B.INT,IGHG1,0.032
S00006-Ja005,B.MEM,IGHG1,0.4338235294117647
S00006-Ja005,PB,IGHG1,0.5
S00007-Ja003,B.NAIVE,IGHG1,0
S00007-Ja003,B.INT,IGHG1,0.024691358024691357
S00007-Ja003,B.MEM,IGHG1,0.2857142857142857
S00007-Ja003,PB,IGHG1,0.3333333333333333
S00008-Ja003,B.NAIVE,IGHG1,0
S00008-Ja003,B.INT,IGHG1,0
S00008-Ja003,B.MEM,IGHG1,0.4
S00008-Ja003,PB,IGHG1,0.3333333333333333
S00016-Ja001,B.NAIVE,IGHG1,0
S00016-Ja001,B.INT,IGHG1,0
S00016-Ja001,B.MEM,IGHG1,0.2857142857142857
S00016-Ja001,PB,IGHG1,0.25
S00020-Ja003,B.NAIVE,IGHG1,0
S00020-Ja003,B.INT,IGHG1,0
S00020-Ja003,B.MEM,IGHG1,0.1774193548387097
S00020-Ja003,PB,IGHG1,0.4074074074074074
S00024-Ja003,B.NAIVE,IGHG1,0
S00024-Ja003,B.INT,IGHG1,0
S00024-Ja003,B.MEM,IGHG1,0.21739130434782608
S00024-Ja003,PB,IGHG1,0.4411764705882353
S00027-Ja003,B.NAIVE,IGHG1,0
S00027-Ja003,B.INT,IGHG1,0.0016420361247947454
S00027-Ja003,B.MEM,IGHG1,0.0425531914893617
S00027-Ja003,PB,IGHG1,0.35714285714285715
S00028-Ja001,B.NAIVE,IGHG1,0
S00028-Ja001,B.INT,IGHG1,0
S00028-Ja001,B.MEM,IGHG1,0.22580645161290322
S00028-Ja001,PB,IGHG1,0.12987012987012986
S00034-Ja005,B.NAIVE,IGHG1,0
S00034-Ja005,B.INT,IGHG1,0
S00034-Ja005,B.MEM,IGHG1,0.19801980198019803
S00034-Ja005,PB,IGHG1,0.46153846153846156
S00037-Ja003,B.NAIVE,IGHG1,0
S00037-Ja003,B.INT,IGHG1,0
S00037-Ja003,B.MEM,IGHG1,0.37142857142857144
S00037-Ja003,PB,IGHG1,0.2857142857142857
S00040-Ja005,B.NAIVE,IGHG1,0
S00040-Ja005,B.INT,IGHG1,0.016666666666666666
S00040-Ja005,B.MEM,IGHG1,0.29245283018867924
S00040-Ja005,PB,IGHG1,0.5192307692307693
S00041-Ja001,B.NAIVE,IGHG1,0
S00041-Ja001,B.INT,IGHG1,0.014285714285714285
S00041-Ja001,B.MEM,IGHG1,0.048582995951417005
S00041-Ja001,PB,IGHG1,0.11904761904761904
S00042-Ja001,B.NAIVE,IGHG1,0
S00042-Ja001,B.INT,IGHG1,0.0273972602739726
S00042-Ja001,B.MEM,IGHG1,0.2702702702702703
S00042-Ja001,PB,IGHG1,0.639751552795031
S00043-Ja005,B.NAIVE,IGHG1,0
S00043-Ja005,B.INT,IGHG1,0.014285714285714285
S00043-Ja005,B.MEM,IGHG1,0.2564102564102564
S00043-Ja005,PB,IGHG1,0.44776119402985076
S00045-Ja001,B.NAIVE,IGHG1,0
S00045-Ja001,B.INT,IGHG1,0.009259259259259259
S00045-Ja001,B.MEM,IGHG1,0.20909090909090908
S00045-Ja001,PB,IGHG1,0.2222222222222222
S00048-Ja003,B.NAIVE,IGHG1,0
S00048-Ja003,B.INT,IGHG1,0.012658227848101266
S00048-Ja003,B.MEM,IGHG1,0.475
S00048-Ja003,PB,IGHG1,0.5818181818181818
S00050-Ja001,B.NAIVE,IGHG1,0
S00050-Ja001,B.INT,IGHG1,0
S00050-Ja001,B.MEM,IGHG1,0.08
S00050-Ja001,PB,IGHG1,0.24503311258278146
S00052-Ja005,B.NAIVE,IGHG1,0
S00052-Ja005,B.INT,IGHG1,0.01020408163265306
S00052-Ja005,B.MEM,IGHG1,0.30357142857142855
S00052-Ja005,PB,IGHG1,0.5930232558139535
S00053-Ja003,B.NAIVE,IGHG1,0
S00053-Ja003,B.INT,IGHG1,0.02040816326530612
S00053-Ja003,B.MEM,IGHG1,0.3333333333333333
S00053-Ja003,PB,IGHG1,0.3855421686746988
S00054-Ja001,B.NAIVE,IGHG1,0
S00054-Ja001,B.INT,IGHG1,0
S00054-Ja001,B.MEM,IGHG1,0.35714285714285715
S00054-Ja001,PB,IGHG1,0.2857142857142857
S00056-Ja003,B.NAIVE,IGHG1,0
S00056-Ja003,B.INT,IGHG1,0.0136986301369863
S00056-Ja003,B.MEM,IGHG1,0.11764705882352941
S00056-Ja003,PB,IGHG1,0.6744186046511628
S00057-Ja003,B.NAIVE,IGHG1,0
S00057-Ja003,B.INT,IGHG1,0.03225806451612903
S00057-Ja003,B.MEM,IGHG1,0.3559322033898305
S00057-Ja003,PB,IGHG1,0.5517241379310345
S00058-Ja003,B.NAIVE,IGHG1,0
S00058-Ja003,B.INT,IGHG1,0
S00058-Ja003,B.MEM,IGHG1,0.2222222222222222
S00058-Ja003,PB,IGHG1,0.38095238095238093
S00059-Ja001,B.NAIVE,IGHG1,0
S00059-Ja001,B.INT,IGHG1,0.031007751937984496
S00059-Ja001,B.MEM,IGHG1,0.2
S00059-Ja001,PB,IGHG1,0.16363636363636364
S00060-Ja005,B.NAIVE,IGHG1,0
S00060-Ja005,B.INT,IGHG1,0
S00060-Ja005,B.MEM,IGHG1,0.43333333333333335
S00060-Ja005,PB,IGHG1,0.3240223463687151
S00061-Ja003,B.NAIVE,IGHG1,0
S00061-Ja003,B.INT,IGHG1,0
S00061-Ja003,B.MEM,IGHG1,0.21052631578947367
S00061-Ja003,PB,IGHG1,0.40476190476190477
S00063-Ja003,B.NAIVE,IGHG1,0
S00063-Ja003,B.INT,IGHG1,0
S00063-Ja003,B.MEM,IGHG1,0.11538461538461539
S00063-Ja003,PB,IGHG1,0.27586206896551724
S00064-Ja005,B.NAIVE,IGHG1,0
S00064-Ja005,B.INT,IGHG1,0.013888888888888888
S00064-Ja005,B.MEM,IGHG1,0.27692307692307694
S00064-Ja005,PB,IGHG1,0.5238095238095238
S00065-Ja003,B.NAIVE,IGHG1,0
S00065-Ja003,B.INT,IGHG1,0.030303030303030304
S00065-Ja003,B.MEM,IGHG1,0.27380952380952384
S00065-Ja003,PB,IGHG1,0.11764705882352941
S00067-Ja001,B.NAIVE,IGHG1,0
S00067-Ja001,B.INT,IGHG1,0
S00067-Ja001,B.MEM,IGHG1,0.08333333333333333
S00067-Ja001,PB,IGHG1,0.543859649122807
S00068-Ja005,B.NAIVE,IGHG1,0
S00068-Ja005,B.INT,IGHG1,0.1111111111111111
S00068-Ja005,B.MEM,IGHG1,0.06451612903225806
S00068-Ja005,PB,IGHG1,0.632768361581921
S00069-Ja005,B.NAIVE,IGHG1,0
S00069-Ja005,B.INT,IGHG1,0.01694915254237288
S00069-Ja005,B.MEM,IGHG1,0.15
S00069-Ja005,PB,IGHG1,0.6176470588235294
S00076-Ja001,B.NAIVE,IGHG1,0
S00076-Ja001,B.INT,IGHG1,0.04285714285714286
